time,open,high,low,close,HH 2/2,LH 2/2,HL 2/2,LL 2/2,HH 5/5,LH 5/5,HL 5/5,LL 5/5,ВХОД,Запрет структуры,Запрет (буква),Против тренда,Против тренда (буква),Слом,Слом (буква),Заморозка,Заморозка (буква),Бол.свеча,Бол.свеча (буква),Нет RR,Нет RR (буква),Стоп-неделя,Фильтр БОК+LONG,Прочее
2026-05-27T15:10:00+03:00,4433.08,4433.645,4428.985,4430.485,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:15:00+03:00,4430.49,4454.31,4427.66,4447.65,,,4427.66,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:20:00+03:00,4447.81,4466.7,4442.455,4454.99,4466.7,,,,,4466.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:25:00+03:00,4454.945,4460.775,4452.88,4454.705,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:30:00+03:00,4454.65,4460.33,4445.66,4447.37,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:35:00+03:00,4447.435,4453.69,4444.68,4452.725,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:40:00+03:00,4452.735,4452.835,4446.275,4447.265,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:45:00+03:00,4447.275,4448.39,4442.62,4445.22,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:50:00+03:00,4445.2,4447.14,4441.275,4446.32,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T15:55:00+03:00,4446.325,4446.495,4437.895,4439.01,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:00:00+03:00,4438.975,4439.215,4429.5,4432.275,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:05:00+03:00,4432.245,4432.46,4411.89,4414.54,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:10:00+03:00,4414.505,4420.445,4411.23,4416.83,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-27T16:15:00+03:00,4416.805,4421.4,4409.75,4411.69,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:20:00+03:00,4411.735,4417.425,4406.14,4416.705,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:25:00+03:00,4416.71,4419.67,4401.63,4405.045,,,,4401.63,,,,4401.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:30:00+03:00,4404.86,4424.445,4404.255,4423.86,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:35:00+03:00,4423.84,4425.805,4412.65,4418.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:40:00+03:00,4418.31,4423.6,4416.61,4419.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:45:00+03:00,4419.33,4428.525,4418.415,4420.36,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:50:00+03:00,4420.385,4434.095,4419.275,4425.32,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T16:55:00+03:00,4425.325,4428.335,4423.62,4427.425,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:00:00+03:00,4427.455,4438.415,4426.08,4438.335,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:05:00+03:00,4438.365,4448.355,4436.89,4444.39,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:10:00+03:00,4444.395,4455.655,4443.355,4448.03,,4455.655,,,,4455.655,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:15:00+03:00,4448.045,4452.16,4447.1,4451.29,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:20:00+03:00,4451.3,4455.355,4442.66,4444.47,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:25:00+03:00,4444.465,4446.1,4440.075,4445.54,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:30:00+03:00,4445.22,4449.375,4435.8,4440.975,,,4435.8,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-27T17:35:00+03:00,4440.995,4445.475,4439.73,4444.29,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-27T17:40:00+03:00,4444.305,4445.055,4440.11,4443.205,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:45:00+03:00,4443.195,4446.29,4438.17,4438.175,,4446.29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:50:00+03:00,4438.185,4440.06,4436.725,4439.99,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T17:55:00+03:00,4439.98,4440.015,4433.44,4434.105,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:00:00+03:00,4434.07,4438.71,4430.41,4436.355,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-27T18:05:00+03:00,4436.34,4437.295,4428.695,4429.65,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:10:00+03:00,4429.655,4432.77,4428.21,4432.225,,,,4428.21,,,4428.21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:15:00+03:00,4432.26,4433.21,4429.855,4430.965,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:20:00+03:00,4430.96,4434.17,4430.05,4433.565,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:25:00+03:00,4433.395,4436.03,4432.59,4436.03,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:30:00+03:00,4436.015,4441.64,4435.955,4438.825,,4441.64,,,,4441.64,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:35:00+03:00,4438.85,4440.955,4437.94,4440.835,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:40:00+03:00,4440.86,4441.355,4433.14,4434.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:45:00+03:00,4434.23,4438.86,4431.62,4432.965,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:50:00+03:00,4432.975,4435.295,4431.135,4434.32,,,4431.135,,,,4431.135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T18:55:00+03:00,4434.34,4437.3,4433.03,4436.55,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-27T19:00:00+03:00,4436.555,4441.975,4434.95,4437.69,4441.975,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:05:00+03:00,4437.68,4438.18,4434.23,4436.965,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:10:00+03:00,4436.95,4441.005,4436.845,4440.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:15:00+03:00,4440.36,4443.205,4439.985,4441.9,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:20:00+03:00,4441.92,4444.25,4441.825,4444.25,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:25:00+03:00,4444.24,4447.675,4443.67,4446.955,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:30:00+03:00,4446.945,4449.615,4445.24,4448.465,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:35:00+03:00,4448.49,4450.88,4448.49,4449.865,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:40:00+03:00,4449.915,4453.36,4449.735,4450.84,4453.36,,,,4453.36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:45:00+03:00,4450.885,4452.81,4449.45,4452.14,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T19:50:00+03:00,4452.155,4453.32,4450.305,4450.88,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-27T19:55:00+03:00,4450.86,4451.71,4449.595,4450.8,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-27T20:00:00+03:00,4450.82,4451.045,4447.48,4449.39,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:05:00+03:00,4449.375,4451.865,4442.58,4443.05,,4451.865,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:10:00+03:00,4443.045,4445.77,4441.415,4444.115,,,4441.415,,,,4441.415,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:15:00+03:00,4444.11,4447.515,4443.33,4446.82,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:20:00+03:00,4446.8,4448.43,4445.995,4446.73,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:25:00+03:00,4446.775,4451.395,4445.64,4450.005,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:30:00+03:00,4450.16,4453.365,4450.16,4452.065,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:35:00+03:00,4452.085,4454.39,4451.055,4451.115,4454.39,,,,4454.39,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:40:00+03:00,4451.125,4452.17,4450.35,4450.725,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:45:00+03:00,4450.72,4451.915,4450.155,4450.99,,,4450.155,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:50:00+03:00,4450.985,4453.745,4450.765,4453.01,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T20:55:00+03:00,4453.005,4454.18,4450.46,4450.495,,4454.18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:00:00+03:00,4450.28,4452.3,4449.435,4449.74,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:05:00+03:00,4449.73,4450.225,4447.795,4448.175,,,,4447.795,,,4447.795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:10:00+03:00,4448.2,4450.185,4448.2,4450.185,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:15:00+03:00,4450.225,4453.255,4449.96,4452.77,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:20:00+03:00,4452.795,4458.445,4452.55,4455.02,4458.445,,,,4458.445,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:25:00+03:00,4455.03,4456.025,4454.425,4455.56,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-27T21:30:00+03:00,4455.555,4456.515,4452.365,4452.685,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:35:00+03:00,4452.68,4453.465,4451.435,4453.16,,,4451.435,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:40:00+03:00,4453.235,4454.13,4453.03,4453.29,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:45:00+03:00,4453.285,4453.65,4452.65,4453.415,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:50:00+03:00,4453.465,4453.82,4452.385,4452.49,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T21:55:00+03:00,4452.495,4455.05,4452.31,4454.435,,4455.05,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:00:00+03:00,4454.445,4454.81,4451.955,4452.085,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:05:00+03:00,4452.08,4453.33,4451.925,4452.665,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:10:00+03:00,4452.67,4452.795,4450.6,4451.94,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:15:00+03:00,4451.84,4452.435,4449.775,4450.11,,,,4449.775,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:20:00+03:00,4450.095,4454.17,4450.06,4453.305,,4454.17,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:25:00+03:00,4453.395,4453.44,4450.57,4451.135,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:30:00+03:00,4451.14,4453.66,4449.705,4452.795,,,,4449.705,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-27T22:35:00+03:00,4452.83,4454.81,4452.065,4454.755,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:40:00+03:00,4454.775,4454.855,4453.29,4453.805,4454.855,,,,,4454.855,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:45:00+03:00,4453.78,4453.855,4452,4452.145,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:50:00+03:00,4452.02,4452.98,4450.785,4451.235,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T22:55:00+03:00,4451.215,4451.215,4448.905,4451.01,,,,4448.905,,,4448.905,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:00:00+03:00,4450.925,4453.6,4450.13,4452.7,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:05:00+03:00,4452.64,4453.61,4451.795,4453.065,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-27T23:10:00+03:00,4453.055,4455.375,4452.68,4455.36,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:15:00+03:00,4455.355,4458.975,4455.355,4458.365,4458.975,,,,4458.975,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:20:00+03:00,4458.415,4458.935,4456.08,4456.91,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:25:00+03:00,4456.92,4456.935,4454.74,4455.04,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:30:00+03:00,4455.025,4455.74,4454.495,4454.515,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:35:00+03:00,4454.505,4454.505,4452.36,4452.41,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:40:00+03:00,4452.375,4454.08,4451.72,4453.825,,,4451.72,,,,4451.72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:45:00+03:00,4453.835,4454.685,4452.805,4454.365,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27T23:50:00+03:00,4454.47,4455.355,4454.135,4455.045,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-27T23:55:00+03:00,4455.095,4456.635,4454.895,4456.12,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:00:00+03:00,4456.89,4456.91,4456.545,4456.565,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:05:00+03:00,4456.53,4462.54,4455.895,4458.825,4462.54,,,,4462.54,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:10:00+03:00,4458.925,4460.745,4457.32,4458,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:15:00+03:00,4458.025,4460.695,4456.7,4459.625,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T01:20:00+03:00,4459.6,4462.185,4457.675,4460.78,,4462.185,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T01:25:00+03:00,4460.755,4462.025,4459.805,4460.025,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:30:00+03:00,4460.035,4460.265,4455.31,4457.39,,,4455.31,,,,4455.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:35:00+03:00,4457.545,4461.91,4457.53,4461.415,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:40:00+03:00,4461.53,4462.58,4458.39,4458.765,4462.58,,,,4462.58,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:45:00+03:00,4458.74,4459.075,4456.585,4456.815,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:50:00+03:00,4456.81,4458.26,4455.515,4456.755,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T01:55:00+03:00,4456.78,4457.86,4456.655,4457.55,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:00:00+03:00,4457.545,4457.815,4455.14,4456.63,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:05:00+03:00,4456.645,4456.95,4451.805,4452.975,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:10:00+03:00,4452.98,4454.355,4451.875,4453.65,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:15:00+03:00,4453.7,4454.97,4451.115,4453.75,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:20:00+03:00,4453.77,4454.79,4449.52,4451.54,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:25:00+03:00,4451.58,4452.225,4449.35,4450.73,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:30:00+03:00,4450.72,4451.485,4449.175,4449.87,,,,4449.175,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:35:00+03:00,4449.91,4454.205,4449.77,4453.35,,4454.205,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:40:00+03:00,4453.345,4454.2,4450.83,4450.83,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:45:00+03:00,4450.82,4450.82,4446.195,4448.21,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:50:00+03:00,4448.215,4448.935,4443.905,4446.21,,,,4443.905,,,,4443.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T02:55:00+03:00,4446.195,4450.03,4445.74,4447.11,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:00:00+03:00,4447.125,4452.465,4445.27,4449.455,,4452.465,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T03:05:00+03:00,4449.45,4450.005,4445.745,4449.14,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:10:00+03:00,4449.175,4450.03,4444.445,4444.76,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:15:00+03:00,4444.765,4454.24,4444.225,4452.485,4454.24,,,,,4454.24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:20:00+03:00,4452.48,4453.665,4444.02,4445.825,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:25:00+03:00,4445.8,4448.04,4444.185,4446.385,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T03:30:00+03:00,4446.355,4450.445,4443.7,4449.695,,,,4443.7,,,,4443.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:35:00+03:00,4449.69,4452.98,4449.27,4450.745,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:40:00+03:00,4450.685,4453.36,4450.245,4452.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:45:00+03:00,4452.32,4455.465,4451.975,4453.93,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:50:00+03:00,4453.895,4454.53,4451.665,4451.665,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T03:55:00+03:00,4451.615,4458.245,4450.83,4457.15,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:00:00+03:00,4457.56,4459,4445.855,4446.06,4459,,,,4459,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:05:00+03:00,4446.01,4448.34,4442.945,4444.64,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:10:00+03:00,4444.65,4446.59,4437.785,4438.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:15:00+03:00,4438.175,4440.385,4431.78,4433.485,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:20:00+03:00,4433.49,4434.985,4427.025,4431.31,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:25:00+03:00,4431.27,4431.475,4417.255,4419.3,,,,4417.255,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:30:00+03:00,4419.295,4425.905,4417.29,4425.49,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:35:00+03:00,4425.54,4426.595,4420.73,4422.95,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T04:40:00+03:00,4422.925,4423.195,4416.005,4417.81,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:45:00+03:00,4417.815,4420.55,4416.49,4417.75,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:50:00+03:00,4417.74,4419.865,4407.7,4409.265,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T04:55:00+03:00,4409.25,4411.515,4406.875,4410.105,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:00:00+03:00,4410.29,4412.91,4402.66,4404.025,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:05:00+03:00,4403.975,4408.59,4402.625,4408.09,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:10:00+03:00,4408.105,4408.56,4396.44,4402.73,,,,4396.44,,,,4396.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:15:00+03:00,4402.78,4406.09,4402.52,4404.45,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:20:00+03:00,4404.455,4406.31,4399.97,4405.92,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:25:00+03:00,4405.925,4408.5,4405.79,4406.265,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:30:00+03:00,4406.25,4410.505,4404.12,4409.075,,4410.505,,,,4410.505,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-28T05:35:00+03:00,4409.04,4409.37,4405.865,4406.8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:40:00+03:00,4406.795,4408.555,4400.8,4402.145,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:45:00+03:00,4402.17,4402.365,4393.68,4396.145,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T05:50:00+03:00,4396.14,4398.5,4393.525,4395.515,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-28T05:55:00+03:00,4395.5,4398.98,4392.63,4394.37,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:00:00+03:00,4394.27,4396.365,4390.12,4395.505,,,,4390.12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:05:00+03:00,4395.515,4397.925,4394.295,4396.44,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05-28T06:10:00+03:00,4396.46,4397.53,4392.11,4394.07,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-05-28T06:15:00+03:00,4394.065,4394.39,4382.92,4384.6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:20:00+03:00,4384.82,4387.96,4382.15,4386.885,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:25:00+03:00,4386.9,4388.22,4383.2,4387.58,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:30:00+03:00,4387.56,4387.905,4379.81,4380.04,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:35:00+03:00,4380.06,4380.3,4371.03,4374.12,,,,4371.03,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-28T06:40:00+03:00,4374.23,4378.055,4371.945,4377,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-05-28T06:45:00+03:00,4377.025,4379.42,4372.56,4375.17,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
