time,open,high,low,close,сырая HH,сырая LH,сырая HL,сырая LL
2025-12-15T15:00:00+02:00,4345.685,4346.32,4330.74,4332.06,,,,
2025-12-15T16:00:00+02:00,4332.075,4336.835,4317.515,4323.765,,,,
2025-12-15T17:00:00+02:00,4323.695,4327.935,4311.63,4318.375,,,,
2025-12-15T18:00:00+02:00,4318.385,4319.02,4285.515,4297.815,,,4285.515,
2025-12-15T19:00:00+02:00,4297.795,4306.825,4291.08,4304.425,,,,
2025-12-15T20:00:00+02:00,4304.53,4313.61,4300.06,4313.085,,,,
2025-12-15T21:00:00+02:00,4313.085,4317.81,4307.92,4314.285,,,,
2025-12-15T22:00:00+02:00,4314.21,4314.385,4299.725,4304.625,,,,
2025-12-15T23:00:00+02:00,4304.63,4305.84,4300.825,4304.91,,,,
2025-12-16T01:00:00+02:00,4307.67,4309.77,4303.565,4304.445,,,,
2025-12-16T02:00:00+02:00,4304.435,4313.515,4303.04,4308.045,,,,
2025-12-16T03:00:00+02:00,4308.055,4318.035,4299.355,4308.79,,4318.035,,
2025-12-16T04:00:00+02:00,4308.68,4312.3,4286.605,4289.71,,,,
2025-12-16T05:00:00+02:00,4289.745,4294.675,4280.62,4291.005,,,,
2025-12-16T06:00:00+02:00,4290.98,4292.385,4286.825,4289.22,,,,
2025-12-16T07:00:00+02:00,4289.225,4292.405,4271.575,4284.185,,,,4271.575
2025-12-16T08:00:00+02:00,4284.22,4292.345,4282.595,4289.41,,,,
2025-12-16T09:00:00+02:00,4289.44,4290.13,4279.63,4287.655,,,,
2025-12-16T10:00:00+02:00,4287.635,4289.445,4275.275,4284.705,,,,
2025-12-16T11:00:00+02:00,4284.685,4285.93,4276.575,4280.495,,,,
2025-12-16T12:00:00+02:00,4280.545,4284.44,4274.7,4277.45,,,,
2025-12-16T13:00:00+02:00,4277.4,4279.765,4273.885,4278.69,,,4273.885,
2025-12-16T14:00:00+02:00,4278.635,4294.995,4276.94,4294.535,,,,
2025-12-16T15:00:00+02:00,4294.565,4313.27,4291,4313.015,,,,
2025-12-16T16:00:00+02:00,4313.04,4332.205,4311.43,4324.48,,,,
2025-12-16T17:00:00+02:00,4324.445,4335.185,4312.56,4319.865,4335.185,,,
2025-12-16T18:00:00+02:00,4319.805,4323.39,4291.41,4300.675,,,,
2025-12-16T19:00:00+02:00,4300.66,4311.07,4300.355,4303.725,,,,
2025-12-16T20:00:00+02:00,4303.83,4313.475,4298.285,4311.37,,,,
2025-12-16T21:00:00+02:00,4311.44,4315.92,4296.81,4310.655,,,,
2025-12-16T22:00:00+02:00,4310.65,4314.475,4302.66,4304.615,,,,
2025-12-16T23:00:00+02:00,4304.645,4305.53,4300.61,4302.225,,,,
2025-12-17T01:00:00+02:00,4303.6,4309.215,4302.405,4308.11,,,,
2025-12-17T02:00:00+02:00,4308.1,4315.435,4307.6,4313.195,,,,
2025-12-17T03:00:00+02:00,4313.205,4326.78,4311.445,4326.635,,,,
2025-12-17T04:00:00+02:00,4326.69,4327.835,4311.145,4314.365,,,,
2025-12-17T05:00:00+02:00,4314.38,4325.215,4312.64,4323.84,,,,
2025-12-17T06:00:00+02:00,4323.955,4331.65,4320.56,4329.8,,,,
2025-12-17T07:00:00+02:00,4329.785,4342.58,4328.095,4333.9,4342.58,,,
2025-12-17T08:00:00+02:00,4333.88,4337.64,4324.7,4328.72,,,,
2025-12-17T09:00:00+02:00,4328.685,4328.685,4315.68,4317.835,,,,
2025-12-17T10:00:00+02:00,4317.785,4320.915,4308.44,4319.385,,,,
2025-12-17T11:00:00+02:00,4319.3,4323.45,4315.88,4317.015,,,,
2025-12-17T12:00:00+02:00,4316.895,4322.315,4306.515,4317.805,,,4306.515,
2025-12-17T13:00:00+02:00,4317.875,4320.465,4315.06,4316.345,,,,
2025-12-17T14:00:00+02:00,4316.33,4323.24,4314.99,4317.57,,,,
2025-12-17T15:00:00+02:00,4317.615,4344.26,4315.085,4342.145,,,,
2025-12-17T16:00:00+02:00,4342.125,4346.09,4323.14,4338.245,,,,
2025-12-17T17:00:00+02:00,4338.22,4349.28,4324.34,4330.485,4349.28,,,
2025-12-17T18:00:00+02:00,4330.575,4337.66,4320.325,4333.68,,,,
2025-12-17T19:00:00+02:00,4333.675,4342.595,4328.77,4342.58,,,,
2025-12-17T20:00:00+02:00,4342.585,4346.61,4328.82,4336.25,,,,
2025-12-17T21:00:00+02:00,4336.13,4341.2,4330.45,4337.265,,,,
2025-12-17T22:00:00+02:00,4337.28,4346.145,4335.425,4341.49,,,,
2025-12-17T23:00:00+02:00,4341.545,4346.41,4337.5,4337.83,,,,
2025-12-18T01:00:00+02:00,4338.89,4343.095,4335.535,4339.055,,,,
2025-12-18T02:00:00+02:00,4338.985,4343.03,4333.34,4334.985,,,,
2025-12-18T03:00:00+02:00,4335.06,4337.245,4324.02,4331.745,,,4324.02,
2025-12-18T04:00:00+02:00,4331.78,4337.985,4330.01,4333.365,,,,
2025-12-18T05:00:00+02:00,4333.345,4336.94,4331.05,4333.34,,,,
2025-12-18T06:00:00+02:00,4333.28,4333.59,4328.69,4331.845,,,,
2025-12-18T07:00:00+02:00,4331.69,4337.465,4331.065,4333.32,,,,
2025-12-18T08:00:00+02:00,4333.27,4336.185,4330.68,4334.01,,,,
2025-12-18T09:00:00+02:00,4334.04,4337.785,4330.075,4331.495,,,,
2025-12-18T10:00:00+02:00,4331.375,4332.59,4321.805,4326.645,,,,
2025-12-18T11:00:00+02:00,4326.48,4328.63,4320.655,4323.64,,,,
2025-12-18T12:00:00+02:00,4323.615,4327.615,4322.02,4325.54,,,,
2025-12-18T13:00:00+02:00,4325.52,4328.825,4324.47,4325.735,,,,
2025-12-18T14:00:00+02:00,4325.685,4326.715,4317.285,4320.94,,,,
2025-12-18T15:00:00+02:00,4320.925,4343.185,4314.68,4336.65,,,,
2025-12-18T16:00:00+02:00,4336.635,4341.485,4308.67,4328.625,,,,4308.67
2025-12-18T17:00:00+02:00,4328.58,4341.77,4325.06,4338.395,,,,
2025-12-18T18:00:00+02:00,4338.42,4374.655,4337.74,4360.415,4374.655,,,
2025-12-18T19:00:00+02:00,4360.42,4363.415,4322.145,4333.565,,,,
2025-12-18T20:00:00+02:00,4333.575,4341.455,4325.905,4331.955,,,,
2025-12-18T21:00:00+02:00,4331.925,4335.09,4322.755,4325.18,,,,
2025-12-18T22:00:00+02:00,4325.18,4338.545,4324.67,4335,,,,
2025-12-18T23:00:00+02:00,4334.995,4334.995,4328.55,4332.59,,,,
2025-12-19T01:00:00+02:00,4335.855,4337.07,4333.6,4335.135,,,,
2025-12-19T02:00:00+02:00,4335.11,4335.835,4325.97,4326.33,,,,
2025-12-19T03:00:00+02:00,4326.405,4328.655,4309.095,4323.32,,,4309.095,
2025-12-19T04:00:00+02:00,4323.365,4328.1,4314.175,4316.76,,,,
2025-12-19T05:00:00+02:00,4316.735,4322.55,4312.68,4318.12,,,,
2025-12-19T06:00:00+02:00,4318.145,4322.935,4317.05,4322.74,,,,
2025-12-19T07:00:00+02:00,4322.725,4328.97,4317.46,4325.97,,,,
2025-12-19T08:00:00+02:00,4326.015,4329.57,4321.63,4326.44,,,,
2025-12-19T09:00:00+02:00,4326.42,4329.665,4321.5,4322.61,,,,
2025-12-19T10:00:00+02:00,4322.615,4330.975,4321.085,4325.99,,,,
2025-12-19T11:00:00+02:00,4325.945,4333.67,4324.41,4329.585,,,,
2025-12-19T12:00:00+02:00,4329.555,4331.915,4322.6,4327.805,,,,
2025-12-19T13:00:00+02:00,4327.81,4329.57,4325.18,4327.375,,,,
2025-12-19T14:00:00+02:00,4327.43,4328.955,4320.775,4326.735,,,,
2025-12-19T15:00:00+02:00,4326.77,4335.705,4326.055,4328.365,,,,
2025-12-19T16:00:00+02:00,4328.325,4337.93,4319.83,4332.855,,,4319.83,
2025-12-19T17:00:00+02:00,4332.735,4349.29,4332.135,4347.91,,,,
2025-12-19T18:00:00+02:00,4347.905,4354.755,4342.155,4349.935,,,,
2025-12-19T19:00:00+02:00,4349.92,4355.99,4347.075,4353.555,,,,
2025-12-19T20:00:00+02:00,4353.495,4356.625,4343.155,4348.595,,,,
2025-12-19T21:00:00+02:00,4348.605,4350.635,4345.17,4345.295,,,,
2025-12-19T22:00:00+02:00,4345.26,4346.545,4336.875,4339.75,,,,
2025-12-19T23:00:00+02:00,4339.735,4340.36,4336.555,4338.765,,,4336.555,
2025-12-22T01:00:00+02:00,4340.905,4356.1,4339.9,4355.4,,,,
2025-12-22T02:00:00+02:00,4355.325,4366.56,4355.325,4365.165,,,,
2025-12-22T03:00:00+02:00,4365.275,4384.96,4361.375,4382.97,,,,
2025-12-22T04:00:00+02:00,4382.995,4388.84,4378.695,4386.07,,,,
2025-12-22T05:00:00+02:00,4386.055,4395.05,4384.415,4392.66,,,,
2025-12-22T06:00:00+02:00,4392.655,4401.115,4391.33,4398.525,,,,
2025-12-22T07:00:00+02:00,4398.38,4409.76,4396.865,4400.21,,,,
2025-12-22T08:00:00+02:00,4400.235,4420.16,4398.96,4419.47,,,,
2025-12-22T09:00:00+02:00,4419.455,4420.515,4410.41,4414.395,4420.515,,,
2025-12-22T10:00:00+02:00,4414.345,4415.08,4406.195,4408.28,,,,
2025-12-22T11:00:00+02:00,4408.265,4415.01,4408.02,4411.2,,,,
2025-12-22T12:00:00+02:00,4411.195,4416.055,4406.215,4408.79,,,,
2025-12-22T13:00:00+02:00,4408.765,4411.695,4406.06,4410.42,,,,
2025-12-22T14:00:00+02:00,4410.225,4416.04,4406.29,4415.81,,,,
2025-12-22T15:00:00+02:00,4415.83,4427.42,4412.73,4423.865,,,,
2025-12-22T16:00:00+02:00,4423.905,4429.665,4414.725,4419.445,,,,
2025-12-22T17:00:00+02:00,4419.455,4435.65,4411.945,4431.835,,,,
2025-12-22T18:00:00+02:00,4431.86,4442.21,4428.22,4438.72,,,,
2025-12-22T19:00:00+02:00,4438.725,4442.27,4431.995,4438.51,,,,
2025-12-22T20:00:00+02:00,4438.61,4438.995,4429.445,4435.465,,,,
2025-12-22T21:00:00+02:00,4435.46,4436.085,4429.005,4433.69,,,,
2025-12-22T22:00:00+02:00,4433.615,4439.27,4431.72,4438.715,,,,
2025-12-22T23:00:00+02:00,4438.695,4449.385,4438.525,4443.74,,,,
2025-12-23T01:00:00+02:00,4449.18,4461.66,4449.045,4460.145,,,,
2025-12-23T02:00:00+02:00,4460.095,4470.715,4458.16,4470.6,,,,
2025-12-23T03:00:00+02:00,4470.53,4490.69,4469.44,4486.675,,,,
2025-12-23T04:00:00+02:00,4486.66,4497.685,4481.38,4493.48,4497.685,,,
2025-12-23T05:00:00+02:00,4493.44,4496.78,4482.955,4486.725,,,,
2025-12-23T06:00:00+02:00,4486.765,4488.325,4478.86,4482.585,,,,
2025-12-23T07:00:00+02:00,4482.525,4485.695,4474.92,4475.335,,,,
2025-12-23T08:00:00+02:00,4475.245,4481.735,4469.5,4481.62,,,,
2025-12-23T09:00:00+02:00,4481.61,4489.88,4478.5,4486.855,,,,
2025-12-23T10:00:00+02:00,4486.81,4493.49,4484.73,4490.055,,,,
2025-12-23T11:00:00+02:00,4490.04,4491.36,4478.225,4480.5,,,,
2025-12-23T12:00:00+02:00,4480.545,4487.605,4479.56,4484.4,,,,
2025-12-23T13:00:00+02:00,4484.415,4494.315,4483.1,4493.655,,,,
2025-12-23T14:00:00+02:00,4493.625,4493.785,4483.275,4486.41,,,,
2025-12-23T15:00:00+02:00,4486.35,4497.635,4473.51,4479.36,,4497.635,,
2025-12-23T16:00:00+02:00,4479.425,4480.13,4441.5,4446.745,,,,
2025-12-23T17:00:00+02:00,4446.735,4459.415,4430.515,4458.395,,,4430.515,
2025-12-23T18:00:00+02:00,4458.43,4476.695,4455.815,4474.38,,,,
2025-12-23T19:00:00+02:00,4474.395,4479.92,4469.945,4472.965,,,,
2025-12-23T20:00:00+02:00,4473.08,4485.22,4472.74,4484.725,,,,
2025-12-23T21:00:00+02:00,4484.625,4496.38,4484.265,4490.745,,,,
2025-12-23T22:00:00+02:00,4490.74,4499.82,4489.3,4497.5,,,,
2025-12-23T23:00:00+02:00,4497.505,4498.85,4483.52,4484.55,,,,
2025-12-24T01:00:00+02:00,4488.59,4510.78,4488,4503.39,,,,
2025-12-24T02:00:00+02:00,4503.3,4518.215,4500.96,4512.095,,,,
2025-12-24T03:00:00+02:00,4512.02,4526.15,4507.045,4518.84,4526.15,,,
2025-12-24T04:00:00+02:00,4518.815,4519.52,4474.375,4478.06,,,,
2025-12-24T05:00:00+02:00,4478.26,4498.74,4466.54,4493.2,,,4466.54,
2025-12-24T06:00:00+02:00,4493.325,4501.565,4491.4,4499.32,,,,
2025-12-24T07:00:00+02:00,4499.17,4500.575,4485.185,4488.645,,,,
2025-12-24T08:00:00+02:00,4488.65,4498.025,4485.275,4493.78,,,,
2025-12-24T09:00:00+02:00,4493.805,4495.24,4483.61,4484.05,,,,
2025-12-24T10:00:00+02:00,4484.04,4492.705,4478.205,4482.505,,,,
2025-12-24T11:00:00+02:00,4482.51,4496.26,4482.1,4494.895,,,,
2025-12-24T12:00:00+02:00,4494.89,4500.035,4482.425,4489.695,,,,
2025-12-24T13:00:00+02:00,4489.71,4492.17,4483.165,4491.77,,,,
2025-12-24T14:00:00+02:00,4491.77,4496.335,4489.745,4490.765,,,,
2025-12-24T15:00:00+02:00,4490.8,4493.655,4474.72,4488.29,,,,
2025-12-24T16:00:00+02:00,4488.135,4489.785,4460.485,4464.975,,,,
2025-12-24T17:00:00+02:00,4464.955,4476.745,4448.26,4458.685,,,,4448.26
2025-12-24T18:00:00+02:00,4458.715,4478.265,4456.12,4476.87,,,,
2025-12-24T19:00:00+02:00,4476.88,4487.88,4475.545,4480.745,,,,
2025-12-24T20:00:00+02:00,4480.765,4482.5,4477.405,4479.415,,,,
2025-12-26T01:00:00+02:00,4502.625,4536.74,4484.195,4495.405,4536.74,,,
2025-12-26T02:00:00+02:00,4495.315,4518.11,4492.27,4517.97,,,,
2025-12-26T03:00:00+02:00,4517.965,4531.515,4497.655,4504.045,,,,
2025-12-26T04:00:00+02:00,4504.02,4509.92,4492.21,4508.95,,,,
2025-12-26T05:00:00+02:00,4508.955,4513.545,4497.585,4501.845,,,,
2025-12-26T06:00:00+02:00,4501.84,4511.855,4500.54,4509.19,,,,
2025-12-26T07:00:00+02:00,4509.185,4514.98,4506.13,4509.82,,,,
