time,open,high,low,close,триггер
2026-06-23T23:00:00+03:00,4111.845,4113.035,4107.53,4110.745,0
2026-06-24T01:00:00+03:00,4111.71,4115.235,4097.01,4104.275,1
2026-06-24T02:00:00+03:00,4104.26,4104.355,4080.895,4099.25,0
2026-06-24T03:00:00+03:00,4099.27,4112.135,4093.82,4097.5,0
2026-06-24T04:00:00+03:00,4097.55,4102.51,4068.52,4089.075,0
2026-06-24T05:00:00+03:00,4088.96,4096.335,4052.07,4061.275,0
2026-06-24T06:00:00+03:00,4061.22,4070.705,4050.47,4062.835,1
2026-06-24T07:00:00+03:00,4062.87,4067.34,4055.035,4064.635,0
2026-06-24T08:00:00+03:00,4064.475,4086.24,4060.86,4075.85,0
2026-06-24T09:00:00+03:00,4075.74,4097.73,4075.63,4087.135,0
2026-06-24T10:00:00+03:00,4087.075,4090.845,4073.795,4074.925,0
2026-06-24T11:00:00+03:00,4074.94,4087.76,4073.185,4076.385,0
2026-06-24T12:00:00+03:00,4076.39,4079.36,4064.26,4064.655,0
2026-06-24T13:00:00+03:00,4064.82,4066.96,4054.6,4055.805,0
2026-06-24T14:00:00+03:00,4055.855,4058.615,4037.585,4046.78,0
2026-06-24T15:00:00+03:00,4046.765,4048.86,3987.655,3987.93,0
2026-06-24T16:00:00+03:00,3988.115,4042.26,3964.645,4038.365,0
2026-06-24T17:00:00+03:00,4038.33,4041.025,4003.075,4008.05,0
2026-06-24T18:00:00+03:00,4008.17,4016.97,3997.37,4002.635,1
2026-06-24T19:00:00+03:00,4002.605,4022.435,3995.615,4006.845,0
2026-06-24T20:00:00+03:00,4006.865,4011.49,3972.78,3972.9,0
2026-06-24T21:00:00+03:00,3973.035,3994.34,3959.08,3981.535,1
2026-06-24T22:00:00+03:00,3981.74,3990.875,3973.67,3988.055,0
2026-06-24T23:00:00+03:00,3988.07,4003.0,3984.71,3999.5,0
2026-06-25T01:00:00+03:00,4006.955,4007.825,3992.905,3996.475,0
2026-06-25T02:00:00+03:00,3996.5,4018.825,3990.87,4012.5,0
2026-06-25T03:00:00+03:00,4012.47,4016.42,3978.5,3991.775,0
2026-06-25T04:00:00+03:00,3991.71,4005.825,3972.425,3976.92,0
2026-06-25T05:00:00+03:00,3976.91,3991.35,3962.475,3982.83,1
2026-06-25T06:00:00+03:00,3982.845,4001.125,3966.335,3995.365,0
2026-06-25T07:00:00+03:00,3995.4,3997.76,3983.605,3996.225,0
2026-06-25T08:00:00+03:00,3996.205,4000.215,3980.535,3986.73,1
2026-06-25T09:00:00+03:00,3986.545,3989.465,3974.12,3977.655,1
2026-06-25T10:00:00+03:00,3977.68,3989.765,3971.695,3987.835,0
2026-06-25T11:00:00+03:00,3987.885,4002.11,3984.355,3989.17,0
2026-06-25T12:00:00+03:00,3989.24,3997.72,3986.095,3988.245,0
2026-06-25T13:00:00+03:00,3988.265,3989.52,3981.355,3984.39,0
2026-06-25T14:00:00+03:00,3984.595,3987.86,3973.64,3980.14,1
2026-06-25T15:00:00+03:00,3980.2,4019.38,3978.84,4012.67,0
2026-06-25T16:00:00+03:00,4012.68,4034.225,4000.98,4002.365,0
2026-06-25T17:00:00+03:00,4002.36,4028.55,3999.17,4011.925,0
2026-06-25T18:00:00+03:00,4011.92,4042.755,4005.02,4041.525,0
2026-06-25T19:00:00+03:00,4041.49,4044.085,4023.88,4028.73,0
2026-06-25T20:00:00+03:00,4028.78,4036.83,4026.88,4034.725,0
2026-06-25T21:00:00+03:00,4034.735,4044.14,4026.025,4034.8,0
2026-06-25T22:00:00+03:00,4034.88,4043.87,4021.965,4026.83,1
2026-06-25T23:00:00+03:00,4026.745,4035.155,4024.51,4026.92,0
2026-06-26T01:00:00+03:00,4030.09,4036.505,4019.935,4026.44,1
2026-06-26T02:00:00+03:00,4026.28,4030.535,4012.815,4014.555,0
2026-06-26T03:00:00+03:00,4014.635,4024.735,4011.575,4020.495,0
2026-06-26T04:00:00+03:00,4020.505,4030.015,4014.315,4020.915,0
2026-06-26T05:00:00+03:00,4020.875,4023.355,3982.95,3990.61,0
2026-06-26T06:00:00+03:00,3990.56,4006.685,3986.645,4004.52,0
2026-06-26T07:00:00+03:00,4004.51,4015.295,3998.935,4011.705,1
2026-06-26T08:00:00+03:00,4011.71,4021.57,4005.63,4008.19,0
2026-06-26T09:00:00+03:00,4008.205,4033.185,4006.795,4032.115,0
2026-06-26T10:00:00+03:00,4032.1,4039.875,4026.81,4030.565,0
2026-06-26T11:00:00+03:00,4030.525,4037.805,4025.86,4030.94,0
2026-06-26T12:00:00+03:00,4030.945,4054.16,4029.59,4047.185,0
2026-06-26T13:00:00+03:00,4047.175,4054.995,4042.42,4054.705,0
2026-06-26T14:00:00+03:00,4054.73,4055.76,4042.61,4045.965,0
2026-06-26T15:00:00+03:00,4045.985,4061.615,4035.935,4058.99,0
2026-06-26T16:00:00+03:00,4059.035,4078.265,4043.23,4073.77,0
2026-06-26T17:00:00+03:00,4073.75,4093.15,4067.805,4080.585,0
2026-06-26T18:00:00+03:00,4080.63,4095.985,4075.72,4090.625,0
2026-06-26T19:00:00+03:00,4090.71,4093.785,4082.21,4085.2,1
2026-06-26T20:00:00+03:00,4085.225,4088.215,4073.825,4074.85,0
2026-06-26T21:00:00+03:00,4074.865,4079.02,4067.275,4067.46,0
2026-06-26T22:00:00+03:00,4067.48,4074.695,4064.705,4071.815,1
2026-06-26T23:00:00+03:00,4071.845,4091.205,4064.795,4088.385,0
2026-06-29T01:00:00+03:00,4075.86,4083.82,4053.375,4066.425,1
2026-06-29T02:00:00+03:00,4066.385,4070.545,4052.145,4063.115,0
2026-06-29T03:00:00+03:00,4063.08,4074.33,4048.15,4069.41,0
2026-06-29T04:00:00+03:00,4069.415,4074.75,4053.77,4061.6,0
2026-06-29T05:00:00+03:00,4061.59,4071.85,4058.53,4066.24,1
2026-06-29T06:00:00+03:00,4066.185,4076.015,4064.92,4068.895,0
2026-06-29T07:00:00+03:00,4068.88,4069.125,4049.665,4052.335,0
2026-06-29T08:00:00+03:00,4052.23,4057.505,4039.325,4054.475,0
2026-06-29T09:00:00+03:00,4054.415,4064.88,4053.585,4062.365,0
2026-06-29T10:00:00+03:00,4062.405,4068.83,4056.185,4061.72,0
2026-06-29T11:00:00+03:00,4061.63,4066.78,4043.875,4047.28,0
2026-06-29T12:00:00+03:00,4047.26,4055.485,4024.44,4031.66,0
2026-06-29T13:00:00+03:00,4031.65,4039.855,4027.545,4037.015,1
2026-06-29T14:00:00+03:00,4037.02,4042.34,4027.51,4039.285,0
2026-06-29T15:00:00+03:00,4039.38,4052.61,4037.605,4043.75,0
2026-06-29T16:00:00+03:00,4043.785,4051.935,4028.315,4032.265,0
2026-06-29T17:00:00+03:00,4032.36,4035.62,4000.325,4025.745,0
2026-06-29T18:00:00+03:00,4025.71,4030.525,4016.84,4026.96,0
2026-06-29T19:00:00+03:00,4026.975,4028.765,4018.755,4023.975,0
2026-06-29T20:00:00+03:00,4023.98,4032.17,4019.405,4021.055,0
2026-06-29T21:00:00+03:00,4021.07,4025.41,4012.02,4013.58,0
2026-06-29T22:00:00+03:00,4013.57,4019.675,4005.435,4015.955,1
2026-06-29T23:00:00+03:00,4015.91,4018.115,4012.82,4016.955,0
2026-06-30T01:00:00+03:00,4018.65,4022.455,4009.57,4014.235,1
2026-06-30T02:00:00+03:00,4014.365,4022.505,4013.675,4015.1,0
2026-06-30T03:00:00+03:00,4015.05,4015.4,3979.98,3987.34,0
2026-06-30T04:00:00+03:00,3987.325,3987.505,3942.1,3969.76,0
2026-06-30T05:00:00+03:00,3969.59,3973.645,3952.135,3963.13,0
2026-06-30T06:00:00+03:00,3963.01,3971.42,3960.255,3970.06,0
2026-06-30T07:00:00+03:00,3969.975,3998.27,3968.165,3985.585,0
2026-06-30T08:00:00+03:00,3985.575,3991.02,3975.23,3978.05,0
2026-06-30T09:00:00+03:00,3978.035,4034.325,3978.035,4029.625,0
2026-06-30T10:00:00+03:00,4029.68,4034.86,4023.785,4032.28,0
2026-06-30T11:00:00+03:00,4032.285,4037.665,4013.8,4015.725,0
2026-06-30T12:00:00+03:00,4015.695,4023.955,4012.47,4023.955,0
2026-06-30T13:00:00+03:00,4023.985,4031.385,4021.565,4029.895,0
2026-06-30T14:00:00+03:00,4029.85,4037.43,4025.45,4034.05,1
2026-06-30T15:00:00+03:00,4033.99,4034.56,4008.74,4009.97,0
2026-06-30T16:00:00+03:00,4010.025,4033.46,4009.455,4029.375,0
2026-06-30T17:00:00+03:00,4029.415,4063.48,4025.425,4037.405,0
2026-06-30T18:00:00+03:00,4037.455,4039.53,4022.335,4029.365,0
2026-06-30T19:00:00+03:00,4029.335,4034.015,4025.86,4026.175,0
2026-06-30T20:00:00+03:00,4026.145,4032.265,4020.765,4030.885,0
2026-06-30T21:00:00+03:00,4030.875,4033.925,4028.24,4028.55,0
2026-06-30T22:00:00+03:00,4028.56,4029.605,4014.73,4015.97,0
2026-06-30T23:00:00+03:00,4015.985,4021.265,4006.58,4007.525,0
2026-07-01T01:00:00+03:00,4014.34,4018.175,4011.085,4013.245,0
2026-07-01T02:00:00+03:00,4013.3,4018.505,4005.505,4005.835,0
