time,open,high,low,close,сырая HH,сырая LH,сырая HL,сырая LL
2026-05-11T01:00:00+03:00,4687.43,4696.435,4680.075,4691.76,,,,
2026-05-11T02:00:00+03:00,4691.75,4698.65,4688.805,4691.89,,,,
2026-05-11T03:00:00+03:00,4691.84,4693.375,4670.505,4683.44,,,,
2026-05-11T04:00:00+03:00,4683.415,4705.56,4674.635,4685.97,,,,
2026-05-11T05:00:00+03:00,4685.975,4700.425,4676.905,4681.985,,,,
2026-05-11T06:00:00+03:00,4681.96,4690.715,4675.45,4678.75,,,,
2026-05-11T07:00:00+03:00,4678.775,4680.11,4668.55,4672.16,,,,
2026-05-11T08:00:00+03:00,4672.1,4680.97,4648.09,4652.53,,,,4648.09
2026-05-11T09:00:00+03:00,4652.62,4680.645,4649.505,4678.565,,,,
2026-05-11T10:00:00+03:00,4678.555,4680.385,4664.33,4667.86,,,,
2026-05-11T11:00:00+03:00,4667.79,4678.995,4664.46,4667.895,,,,
2026-05-11T12:00:00+03:00,4667.84,4670.275,4650.795,4656.895,,,,
2026-05-11T13:00:00+03:00,4656.9,4667.69,4656.49,4664.14,,,,
2026-05-11T14:00:00+03:00,4664.15,4677.425,4664.15,4674.625,,,,
2026-05-11T15:00:00+03:00,4674.56,4701.245,4667.535,4700.035,,,,
2026-05-11T16:00:00+03:00,4700.055,4748.95,4698.82,4736.135,,4748.95,,
2026-05-11T17:00:00+03:00,4736.125,4738.465,4715.205,4725.625,,,,
2026-05-11T18:00:00+03:00,4725.61,4738.195,4722.9,4732.36,,,,
2026-05-11T19:00:00+03:00,4732.375,4733.735,4708.005,4716.485,,,,
2026-05-11T20:00:00+03:00,4716.415,4724.835,4715.92,4723.895,,,,
2026-05-11T21:00:00+03:00,4724.035,4729.47,4721.11,4725.085,,,,
2026-05-11T22:00:00+03:00,4725.13,4736.21,4722.495,4733.655,,,,
2026-05-11T23:00:00+03:00,4733.755,4738.59,4729.985,4735.455,,,,
2026-05-12T01:00:00+03:00,4740.565,4755.745,4737.79,4751.09,,,,
2026-05-12T02:00:00+03:00,4751.48,4769.795,4746.35,4767.67,,,,
2026-05-12T03:00:00+03:00,4767.675,4773.575,4748.89,4749.56,4773.575,,,
2026-05-12T04:00:00+03:00,4749.51,4755.805,4720.53,4727.4,,,,
2026-05-12T05:00:00+03:00,4727.325,4734.105,4722.425,4730.02,,,,
2026-05-12T06:00:00+03:00,4730.05,4733.41,4718.25,4720.33,,,,
2026-05-12T07:00:00+03:00,4720.28,4730.48,4710.975,4714.255,,,,
2026-05-12T08:00:00+03:00,4714.215,4722.32,4709,4714.595,,,,
2026-05-12T09:00:00+03:00,4714.53,4714.735,4694.51,4697.09,,,,
2026-05-12T10:00:00+03:00,4697.1,4703.97,4686.395,4699.985,,,,
2026-05-12T11:00:00+03:00,4699.995,4706.99,4697.195,4703.415,,,,
2026-05-12T12:00:00+03:00,4703.36,4705.155,4694.325,4699.455,,,,
2026-05-12T13:00:00+03:00,4699.475,4708.715,4685.28,4694.47,,,,
2026-05-12T14:00:00+03:00,4694.615,4709.475,4687.26,4706.49,,,,
2026-05-12T15:00:00+03:00,4706.58,4711.68,4689.84,4705.74,,4711.68,,
2026-05-12T16:00:00+03:00,4705.73,4709.025,4676.88,4679.225,,,,
2026-05-12T17:00:00+03:00,4679.365,4695.235,4669.555,4673,,,,
2026-05-12T18:00:00+03:00,4672.99,4676.235,4638.365,4666.285,,,,4638.365
2026-05-12T19:00:00+03:00,4666.29,4675.19,4664.265,4671.375,,,,
2026-05-12T20:00:00+03:00,4671.38,4682.42,4671.38,4678.84,,,,
2026-05-12T21:00:00+03:00,4678.825,4698.14,4676.235,4695.94,,,,
2026-05-12T22:00:00+03:00,4695.96,4715.705,4695.96,4715.595,,,,
2026-05-12T23:00:00+03:00,4715.545,4719.365,4712.155,4715.495,,,,
2026-05-13T01:00:00+03:00,4719.905,4722.445,4711.74,4716.965,,,,
2026-05-13T02:00:00+03:00,4716.955,4723.915,4715.24,4717.175,,,,
2026-05-13T03:00:00+03:00,4717.28,4727.03,4713.925,4714.955,4727.03,,,
2026-05-13T04:00:00+03:00,4715.015,4717.405,4701.205,4702.615,,,,
2026-05-13T05:00:00+03:00,4702.575,4707.73,4687.705,4692.01,,,4687.705,
2026-05-13T06:00:00+03:00,4692,4705.795,4689.025,4696.1,,,,
2026-05-13T07:00:00+03:00,4696.165,4703.45,4695.48,4699.57,,,,
2026-05-13T08:00:00+03:00,4699.52,4707.385,4693.73,4704.32,,,,
2026-05-13T09:00:00+03:00,4704.32,4715.385,4698.955,4701.735,,,,
2026-05-13T10:00:00+03:00,4701.755,4708.755,4696.8,4702.78,,,,
2026-05-13T11:00:00+03:00,4702.785,4704.34,4694.665,4700.605,,,,
2026-05-13T12:00:00+03:00,4700.615,4702.09,4685.905,4700.85,,,,
2026-05-13T13:00:00+03:00,4700.87,4710.585,4693.77,4694.19,,,,
2026-05-13T14:00:00+03:00,4694.215,4705.7,4691.775,4697.485,,,,
2026-05-13T15:00:00+03:00,4697.43,4701.62,4676.135,4683.84,,,,
2026-05-13T16:00:00+03:00,4683.715,4694.825,4669.525,4679.415,,,,4669.525
2026-05-13T17:00:00+03:00,4679.405,4691.12,4672.885,4679.75,,,,
2026-05-13T18:00:00+03:00,4679.825,4700.025,4678.92,4695.715,,,,
2026-05-13T19:00:00+03:00,4695.65,4709.9,4695.13,4695.865,,4709.9,,
2026-05-13T20:00:00+03:00,4695.885,4701.28,4684.555,4685.6,,,,
2026-05-13T21:00:00+03:00,4685.635,4694.175,4677.63,4685.11,,,,
2026-05-13T22:00:00+03:00,4685.14,4690.705,4683.525,4688.38,,,,
2026-05-13T23:00:00+03:00,4688.465,4693.475,4686.075,4689.14,,,,
2026-05-14T01:00:00+03:00,4693.605,4700.57,4689.06,4700.035,,,,
2026-05-14T02:00:00+03:00,4699.98,4702.125,4693.38,4696.62,,,,
2026-05-14T03:00:00+03:00,4696.5,4706.795,4689.78,4705.065,,,,
2026-05-14T04:00:00+03:00,4705.015,4707.15,4683.455,4688.95,,,,
2026-05-14T05:00:00+03:00,4689,4699.775,4680.21,4686.48,,,,
2026-05-14T06:00:00+03:00,4686.475,4693.45,4673.965,4675.285,,,,
2026-05-14T07:00:00+03:00,4675.3,4712.685,4668.71,4702.355,,,,4668.71
2026-05-14T08:00:00+03:00,4702.54,4704.235,4689.21,4689.955,,,,
2026-05-14T09:00:00+03:00,4689.94,4702.505,4686.31,4700.515,,,,
2026-05-14T10:00:00+03:00,4700.43,4718.88,4690.945,4693.35,4718.88,,,
2026-05-14T11:00:00+03:00,4693.365,4706.83,4692.205,4693.485,,,,
2026-05-14T12:00:00+03:00,4693.55,4702.755,4688.645,4699.73,,,,
2026-05-14T13:00:00+03:00,4699.74,4705.63,4691.27,4697.09,,,,
2026-05-14T14:00:00+03:00,4697.16,4704.895,4689.51,4694.205,,,,
2026-05-14T15:00:00+03:00,4694.175,4710.165,4692.42,4704.95,,,,
2026-05-14T16:00:00+03:00,4704.945,4707.935,4666.78,4679.775,,,,4666.78
2026-05-14T17:00:00+03:00,4679.835,4700.98,4677.815,4679.53,,,,
2026-05-14T18:00:00+03:00,4679.62,4689.625,4677.195,4685.765,,,,
2026-05-14T19:00:00+03:00,4685.815,4687.055,4670.51,4678.66,,,,
2026-05-14T20:00:00+03:00,4678.675,4683.115,4676.49,4678.33,,,,
2026-05-14T21:00:00+03:00,4678.34,4678.41,4667.165,4671.8,,,,
2026-05-14T22:00:00+03:00,4671.89,4672.02,4653.26,4654.37,,,,
2026-05-14T23:00:00+03:00,4654.385,4657.18,4644.31,4652.27,,,,
2026-05-15T01:00:00+03:00,4654.08,4662.77,4652.145,4662.515,,,,
2026-05-15T02:00:00+03:00,4662.5,4665.445,4646.85,4652.15,,,,
2026-05-15T03:00:00+03:00,4652.22,4658.225,4613.745,4630.465,,,,
2026-05-15T04:00:00+03:00,4630.475,4631.69,4607.51,4614.23,,,,
2026-05-15T05:00:00+03:00,4614.265,4623.42,4609.45,4617.945,,,,
2026-05-15T06:00:00+03:00,4617.885,4622.33,4607.68,4615.605,,,,
2026-05-15T07:00:00+03:00,4615.61,4621.91,4604.45,4606.19,,,,
2026-05-15T08:00:00+03:00,4606.3,4606.58,4556.71,4559.04,,,,
2026-05-15T09:00:00+03:00,4559.02,4580.645,4556.52,4570.22,,,,
2026-05-15T10:00:00+03:00,4570.205,4588.88,4566.07,4570.975,,,,
2026-05-15T11:00:00+03:00,4570.985,4572.245,4550.055,4554.62,,,,
2026-05-15T12:00:00+03:00,4554.605,4564.035,4531.995,4546.095,,,,
2026-05-15T13:00:00+03:00,4546.115,4572.775,4544.3,4566.135,,,,
2026-05-15T14:00:00+03:00,4566.12,4570.37,4550.005,4552.18,,,,
2026-05-15T15:00:00+03:00,4552.19,4558.815,4543.83,4545.96,,,,
2026-05-15T16:00:00+03:00,4545.965,4557.66,4510.985,4533.685,,,,4510.985
2026-05-15T17:00:00+03:00,4533.645,4566.735,4525.465,4562.85,,,,
2026-05-15T18:00:00+03:00,4562.865,4563.78,4533.86,4539.95,,,,
2026-05-15T19:00:00+03:00,4539.995,4548.255,4529.555,4544.4,,,,
2026-05-15T20:00:00+03:00,4544.23,4564.605,4543.105,4559.65,,,,
2026-05-15T21:00:00+03:00,4559.685,4563.115,4552.415,4559.25,,,,
2026-05-15T22:00:00+03:00,4559.255,4560.18,4545.1,4546.005,,,,
2026-05-15T23:00:00+03:00,4546.01,4546.47,4533.34,4540.645,,,,
2026-05-18T01:00:00+03:00,4545.805,4554.915,4538.175,4546.05,,,,
2026-05-18T02:00:00+03:00,4546.06,4548.035,4532.25,4537.21,,,,
2026-05-18T03:00:00+03:00,4537.215,4542.635,4480.41,4514.795,,,,4480.41
2026-05-18T04:00:00+03:00,4514.795,4535.715,4489.535,4525.67,,,,
2026-05-18T05:00:00+03:00,4525.61,4542.9,4522.355,4533.815,,,,
2026-05-18T06:00:00+03:00,4533.785,4548.06,4525.565,4541.215,,,,
2026-05-18T07:00:00+03:00,4541.21,4549.93,4530.235,4540.825,,,,
2026-05-18T08:00:00+03:00,4540.775,4552.045,4530.205,4531.245,,,,
2026-05-18T09:00:00+03:00,4531.19,4548.235,4530.005,4546.855,,,,
2026-05-18T10:00:00+03:00,4546.875,4560.095,4538.465,4546.295,,,,
2026-05-18T11:00:00+03:00,4546.285,4557.135,4542.44,4549.97,,,,
2026-05-18T12:00:00+03:00,4549.96,4552.125,4540.38,4543.205,,,,
2026-05-18T13:00:00+03:00,4543.165,4547.955,4532.145,4540.495,,,,
2026-05-18T14:00:00+03:00,4540.49,4567.17,4529.96,4550.925,,,4529.96,
2026-05-18T15:00:00+03:00,4550.965,4575.065,4545.36,4571.425,,,,
2026-05-18T16:00:00+03:00,4571.43,4584.375,4561.975,4575.75,,4584.375,,
2026-05-18T17:00:00+03:00,4575.63,4575.63,4537.81,4546.53,,,,
2026-05-18T18:00:00+03:00,4546.555,4548.02,4531.85,4543.71,,,,
2026-05-18T19:00:00+03:00,4543.715,4554.69,4533.915,4550.21,,,,
2026-05-18T20:00:00+03:00,4550.04,4558.29,4545.645,4546.935,,,,
2026-05-18T21:00:00+03:00,4546.95,4547.775,4534.375,4535.855,,,,
2026-05-18T22:00:00+03:00,4535.86,4565.07,4535.335,4558.55,,,,
2026-05-18T23:00:00+03:00,4558.625,4566.87,4558.08,4566.16,,,,
2026-05-19T01:00:00+03:00,4570.36,4578.58,4569.81,4574.115,,,,
2026-05-19T02:00:00+03:00,4573.995,4589.09,4573.86,4581.995,,,,
2026-05-19T03:00:00+03:00,4582.16,4589.58,4561.465,4563.21,4589.58,,,
2026-05-19T04:00:00+03:00,4563.26,4572.48,4554.27,4564.065,,,,
2026-05-19T05:00:00+03:00,4564.005,4564.005,4546.055,4547.29,,,,
2026-05-19T06:00:00+03:00,4547.22,4555.16,4543.77,4545.19,,,,
2026-05-19T07:00:00+03:00,4545.18,4545.895,4538.075,4542.605,,,,
2026-05-19T08:00:00+03:00,4542.71,4546.675,4531.085,4540.915,,,,
2026-05-19T09:00:00+03:00,4540.93,4553.97,4533.68,4548.33,,,,
2026-05-19T10:00:00+03:00,4548.315,4559.535,4541.575,4557.28,,,,
2026-05-19T11:00:00+03:00,4557.25,4559.25,4536.405,4543.05,,,,
2026-05-19T12:00:00+03:00,4543.035,4546.935,4536.205,4542.035,,,,
2026-05-19T13:00:00+03:00,4542.01,4544.925,4525.68,4544.925,,,,
2026-05-19T14:00:00+03:00,4544.855,4548.01,4529.915,4530.89,,,,
2026-05-19T15:00:00+03:00,4530.905,4547.28,4527.6,4537.305,,,,
2026-05-19T16:00:00+03:00,4537.385,4537.7,4464.78,4504.175,,,,4464.78
2026-05-19T17:00:00+03:00,4504.055,4514.23,4484.495,4494.165,,,,
2026-05-19T18:00:00+03:00,4494.095,4509.48,4489.845,4508.63,,,,
2026-05-19T19:00:00+03:00,4508.64,4512.7,4496.385,4507.9,,,,
2026-05-19T20:00:00+03:00,4507.725,4511.125,4499.31,4500.9,,,,
2026-05-19T21:00:00+03:00,4500.915,4503.84,4490.33,4493.65,,,,
2026-05-19T22:00:00+03:00,4493.63,4497.84,4481.285,4483.5,,,,
2026-05-19T23:00:00+03:00,4483.44,4488.355,4481.07,4482.115,,,,
2026-05-20T01:00:00+03:00,4484.735,4485.975,4477.45,4484.73,,,,
2026-05-20T02:00:00+03:00,4484.61,4496.595,4479.995,4489.485,,,,
2026-05-20T03:00:00+03:00,4489.51,4508.85,4479.82,4501.185,,4508.85,,
2026-05-20T04:00:00+03:00,4501.175,4506.29,4456.095,4481.485,,,,
2026-05-20T05:00:00+03:00,4481.54,4487.24,4458.68,4465.395,,,,
2026-05-20T06:00:00+03:00,4465.305,4467.265,4453.39,4463.96,,,,4453.39
2026-05-20T07:00:00+03:00,4463.955,4470.75,4456.8,4462.14,,,,
2026-05-20T08:00:00+03:00,4462.07,4479.125,4461.79,4472.855,,,,
2026-05-20T09:00:00+03:00,4472.83,4478.555,4461.69,4474.47,,,,
2026-05-20T10:00:00+03:00,4474.355,4486.095,4472.08,4478.545,,,,
2026-05-20T11:00:00+03:00,4478.585,4490.305,4476.81,4484.065,,,,
2026-05-20T12:00:00+03:00,4484.035,4491.18,4472.805,4484.925,,,,
2026-05-20T13:00:00+03:00,4484.885,4497.115,4484.68,4494.85,,,,
2026-05-20T14:00:00+03:00,4494.845,4501.29,4490.905,4499.16,,,,
2026-05-20T15:00:00+03:00,4499.08,4505.435,4493.07,4496.245,,,,
2026-05-20T16:00:00+03:00,4496.24,4506.36,4482.26,4483.265,,,,
