dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
1,2026-07-09T08:45,8965,9024,59,пауза,False,4079.515,4103.4,11.110000000000127,2.149864986498604,2.186423218516406,3.464446444644446,5,5,12,1,1,8953,4105.945
-1,2026-07-09T13:45,9025,9041,16,рывок,False,4101.045,4115.75,7.130000000000109,-2.062412342215947,-2.0773223594519825,1.0084151472650693,4,4,3,0,0,9008,4107.315
1,2026-07-09T15:30,9046,9128,82,рывок,True,4115.99,4121.97,8.409999999999854,0.711058263971531,0.7820532469452125,2.624256837098811,5,5,16,1,0,9035,4125.785
1,2026-07-10T04:20,9188,9191,3,пауза,False,4122.74,4112.86,12.195000000000618,-0.8101681016809846,-0.8085254636141416,0.2890528905289354,2,2,0,0,1,9178,4119.065
1,2026-07-10T06:35,9215,9224,9,пауза,False,4122.885,4114.43,14.210000000000036,-0.5950035186488322,-0.5907105279408569,0.3444757213229778,2,2,1,0,1,9193,4120.71
-1,2026-07-10T07:35,9227,9318,91,пауза,False,4119.61,4115.05,9.019999999999527,0.5055432372505244,0.4302082510518743,2.779933481153119,4,3,14,5,1,9223,4108.045
1,2026-07-10T15:25,9321,9333,12,пауза,False,4106.15,4087.6,16.475000000000364,-1.1259484066767416,-1.1210180001700427,0.07678300455237022,1,1,2,0,0,9317,4101.11
-1,2026-07-10T16:40,9336,9372,36,пауза,False,4098.605,4109.1,20.91000000000031,-0.5019129603061045,-0.5131137449212788,1.2340985174557149,4,4,5,3,2,9318,4105.62
-1,2026-07-10T20:45,9385,9410,25,пауза,False,4103.48,4105.87,4.5649999999996,-0.5235487404163279,-0.5592680967736503,1.2168674698794892,5,5,6,0,0,9370,4103.5
1,2026-07-10T23:20,9416,9424,8,рывок,True,4112.325,4091.855,2.880000000000109,-7.10763888888855,-7.088967518335452,3.142361111111055,2,2,1,0,0,9406,4110.515
-1,2026-07-13T03:25,9453,9509,56,пауза,False,4074.895,4071.125,22.684999999999945,0.1661891117478506,0.14933318672463794,1.0769230769230722,4,4,10,3,1,9423,4061.375
1,2026-07-13T08:45,9517,9563,46,пауза,False,4062.59,4069.54,21.09999999999991,0.32938388625591697,0.34386778496809356,0.8651658767772386,2,2,8,3,1,9499,4071.82
-1,2026-07-13T12:55,9567,9747,180,рывок,True,4068.43,4010.58,6.774999999999636,8.53874538745432,8.31447725283255,12.529151291513553,4,2,25,8,1,9554,4002.025
1,2026-07-14T05:35,9755,9821,66,рывок,True,4014.025,4016.045,12.190000000000055,0.16570959803117086,0.20342119235044878,1.659146841673488,4,2,12,2,0,9743,4021.75
-1,2026-07-14T11:45,9829,9860,31,пауза,False,4019.34,4027.785,9.515000000000327,-0.887545980031468,-0.9086050119119446,0.5691014188123781,3,3,6,1,0,9812,4023.98
1,2026-07-14T15:20,9872,9917,45,рывок,True,4028.75,4060.54,8.804999999999836,3.610448608745094,3.644346981283759,8.551959114139873,4,4,6,1,0,9851,4070.71
-1,2026-07-14T20:15,9931,9994,63,пауза,False,4056.845,4055.025,7.0,0.25999999999995843,0.197751349262155,1.9942857142856545,3,3,14,1,1,9905,4052.845
1,2026-07-15T03:15,10003,10019,16,пауза,False,4052.265,4046.335,5.164999999999964,-1.1481122942884565,-1.1275298309984398,1.9090029041626713,3,3,2,1,1,9991,4051.05
-1,2026-07-15T06:00,10036,10106,70,пауза,False,4039.725,4030.755,12.585000000000036,0.7127532777115434,0.6735811438860588,1.7679777512912147,5,4,14,2,1,10012,4026.92
1,2026-07-15T12:50,10118,10182,64,пауза,False,4028.65,4044.23,8.86999999999989,1.756482525366417,1.80647433696075,5.132468996617886,4,2,13,4,2,10115,4055.585
1,2026-07-15T22:55,10239,10268,29,рывок,False,4057.12,4057.405,33.42000000000007,0.008527827648124136,0.014140822397137189,0.22710951526032702,1,1,5,0,0,10235,4059.96
-1,2026-07-16T02:25,10269,10320,51,рывок,False,4057.905,4035.59,3.8399999999996908,5.811197916667149,5.721977497496991,8.759114583334096,5,5,11,0,0,10254,4033.24
1,2026-07-16T07:40,10332,10339,7,пауза,False,4032.71,4029.38,6.045000000000073,-0.5508684863523386,-0.5431357685685851,0.43920595533494017,2,2,0,0,1,10316,4032.0
-1,2026-07-16T09:05,10349,10381,32,пауза,False,4034.965,4035.515,7.704999999999927,-0.07138221933805741,-0.09823319762906088,1.5489941596366072,3,3,7,0,0,10326,4031.535
1,2026-07-16T12:05,10385,10408,23,рывок,False,4036.425,4028.675,8.88000000000011,-0.872747747747737,-0.8557570847175843,0.17511261261259203,4,4,5,0,0,10366,4030.55
-1,2026-07-16T14:15,10411,10418,7,рывок,False,4026.495,4039.555,5.139999999999873,-2.540856031128457,-2.5499502488332806,0.9961089494163459,3,3,1,0,0,10394,4034.805
-1,2026-07-16T16:45,10441,10450,9,пауза,False,3991.97,4002.62,34.684999999999945,-0.3070491566959812,-0.30880793997291156,0.17053481331987813,2,2,4,0,0,10420,3997.485
1,2026-07-16T18:20,10460,10486,26,рывок,True,4007.875,3984.59,10.295000000000073,-2.2617775619232336,-2.2453594457382087,0.8892666342885027,3,3,4,0,0,10446,3989.47
-1,2026-07-16T20:40,10488,10541,53,рывок,False,3981.79,3978.7,14.585000000000036,0.2118615015426903,0.1872911983136682,0.8532739115529745,5,5,9,3,1,10461,3976.495
1,2026-07-17T03:35,10559,10574,15,рывок,True,3981.32,3980.235,5.960000000000036,-0.1820469798657768,-0.16521251678204327,2.513422818791934,4,4,2,0,1,10537,3988.13
-1,2026-07-17T05:45,10585,10589,4,рывок,False,3977.695,3990.28,5.25,-2.397142857142864,-2.402179861403324,0.6066666666666563,3,3,1,0,0,10567,3984.635
1,2026-07-17T07:55,10611,10647,36,пауза,False,3981.97,3992.775,28.550000000000182,0.3784588441331076,0.38666229093882726,0.8870402802101616,2,2,5,1,1,10583,3995.76
-1,2026-07-17T11:15,10651,10695,44,рывок,False,3990.195,3994.225,7.0,-0.5757142857142493,-0.6173270689862534,0.32142857142857145,4,4,8,2,1,10636,3996.63
1,2026-07-17T17:45,10729,10766,37,пауза,False,3995.62,4009.52,12.315000000000055,1.1287048315062955,1.1483127021307582,2.291108404384898,5,4,6,3,2,10708,4012.83
-1,2026-07-17T21:40,10776,10801,25,рывок,False,4008.275,4016.08,7.7800000000002,-1.0032133676092077,-1.0241720902019016,0.7525706940873865,5,5,6,0,0,10754,4012.365
1,2026-07-17T23:50,10802,10804,2,рывок,False,4016.905,3996.475,7.9050000000002,-2.5844402277039564,-2.5827442740276245,0.27008222643892593,0,0,0,0,1,10798,4008.7
-1,2026-07-20T01:55,10815,10831,16,пауза,False,3994.725,4000.11,5.894999999999982,-0.9134860050890984,-0.9315196646129213,2.0517387616623983,4,4,4,0,0,10803,3996.2
1,2026-07-20T03:55,10839,10887,48,пауза,False,4008.695,4018.935,9.055000000000291,1.1308669243511267,1.1661848686226235,2.2357813362782153,2,2,10,1,0,10836,4021.42
-1,2026-07-20T09:10,10902,10918,16,рывок,True,4007.485,4013.05,4.264999999999873,-1.30480656506453,-1.3297323383102368,1.2426729191091068,5,5,4,0,0,10881,4007.74
1,2026-07-20T11:45,10933,10974,41,пауза,False,4021.98,4012.865,11.965000000000146,-0.7618052653573026,-0.7392211475998499,1.5741746761387219,3,1,8,2,1,10930,4020.995
-1,2026-07-20T16:00,10984,11021,37,пауза,False,4012.595,4017.49,9.105000000000018,-0.5376166941241045,-0.5641373889884932,1.5667215815485827,2,2,8,2,0,10966,4013.88
-1,2026-07-20T19:55,11031,11061,30,пауза,False,4009.775,4013.01,16.80500000000029,-0.1925022314787308,-0.20404210159962852,0.3790538530199215,4,3,8,0,0,11021,4008.815
1,2026-07-20T22:45,11065,11089,24,пауза,False,4009.02,4001.98,13.730000000000018,-0.5127458120903099,-0.5013039647135,0.14603058994902451,2,2,5,1,1,11059,4005.26
-1,2026-07-21T02:20,11096,11107,11,пауза,False,4005.005,4015.765,10.095000000000255,-1.0658741951460615,-1.0732760415234046,0.15750371471026303,2,2,2,1,1,11085,4010.01
1,2026-07-21T04:30,11122,11204,82,пауза,False,4030.315,4063.875,32.5949999999998,1.0296057677557955,1.0479235406292011,1.6563890167203594,5,3,11,3,2,11104,4067.62
-1,2026-07-21T12:25,11217,11252,35,рывок,True,4062.75,4065.115,7.9050000000002,-0.299177735610338,-0.3279344244322033,1.0411132194813169,3,2,8,1,0,11195,4061.3
-1,2026-07-21T15:35,11255,11277,22,рывок,True,4055.065,4069.42,6.7800000000002,-2.1172566371680817,-2.138568727846186,1.525073746312661,3,3,4,0,0,11245,4061.795
1,2026-07-21T18:20,11288,11311,23,пауза,False,4078.255,4069.135,8.340000000000146,-1.093525179856083,-1.0754344019534745,0.6175059952038371,4,4,4,1,1,11268,4072.22
1,2026-07-21T22:05,11333,11353,20,пауза,False,4081.425,4078.63,7.845000000000255,-0.3562778840025471,-0.33950208162016565,0.6411727214785955,2,2,8,0,0,11317,4082.01
-1,2026-07-21T23:50,11354,11381,27,рывок,False,4077.945,4088.22,3.855000000000018,-2.6653696498053403,-2.7107854146121553,0.30869001297018134,4,4,6,0,0,11344,4082.57
1,2026-07-22T09:10,11454,11456,2,пауза,False,4129.99,4125.355,6.019999999999527,-0.7699335548173725,-0.7677065591676377,0.4119601328904764,3,3,2,0,0,11446,4128.1
-1,2026-07-22T10:00,11464,11490,26,пауза,False,4112.765,4121.705,6.734999999999673,-1.3273942093541253,-1.3524906467891427,0.500371195248709,3,3,6,0,0,11452,4119.14
-1,2026-07-22T13:15,11503,11523,20,пауза,False,4117.675,4122.695,6.7849999999998545,-0.7398673544583102,-0.7592639896373508,0.7472365512160246,2,2,6,1,1,11491,4120.105
1,2026-07-22T17:40,11556,11594,38,пауза,False,4150.98,4142.8,19.0600000000004,-0.42917103882472246,-0.41612995652811396,0.7948583420776615,2,2,6,1,1,11535,4144.55
-1,2026-07-22T21:00,11596,11654,58,рывок,True,4137.81,4131.29,3.0850000000000364,2.1134521880065997,1.984292740598328,6.833063209076366,5,3,11,3,2,11590,4126.705
1,2026-07-23T03:25,11661,11678,17,пауза,False,4129.315,4118.95,8.239999999999782,-1.2578883495145698,-1.244229097141895,1.4514563106796545,3,3,4,1,1,11645,4126.17
-1,2026-07-23T06:35,11699,11764,65,пауза,False,4129.54,4099.325,20.9350000000004,1.4432768091712236,1.4217040685113076,2.026749462622356,4,2,10,2,1,11673,4093.865
1,2026-07-23T12:45,11773,11792,19,пауза,False,4093.6,4084.185,10.925000000000182,-0.8617848970251539,-0.8503314199473309,0.1702517162471484,1,1,4,0,0,11770,4088.705
-1,2026-07-23T15:05,11801,11904,103,пауза,False,4083.335,4050.03,16.05500000000029,2.074431641233213,2.025163306586049,2.687636250389244,5,4,19,2,0,11787,4048.755
1,2026-07-24T02:05,11921,11923,2,пауза,False,4048.455,4047.215,1.9900000000002365,-0.6231155778892635,-0.6163786362754943,0.4472361809044055,1,1,1,0,1,11917,4048.665
1,2026-07-24T02:30,11926,11931,5,рывок,True,4050.53,4047.29,1.9900000000002365,-1.6281407035175133,-1.6115013767885429,0.14824120602994117,1,1,2,1,1,11917,4048.665
-1,2026-07-24T04:55,11955,12007,52,пауза,False,4043.68,4034.16,10.400000000000091,0.9153846153846056,0.8816963649426378,2.078846153846125,3,2,10,1,0,11943,4030.54
1,2026-07-24T10:05,12017,12074,57,пауза,False,4045.835,4052.89,7.394999999999982,0.9540229885057273,1.0068244205354517,2.4597701149425424,4,4,10,2,0,12003,4057.165
-1,2026-07-24T15:40,12084,12099,15,пауза,False,4055.28,4067.865,8.795000000000073,-1.430926662876575,-1.442334667422232,1.190449118817529,3,3,2,1,1,12065,4060.285
1,2026-07-24T17:30,12106,12133,27,пауза,False,4064.75,4065.425,13.865000000000236,0.04868373602597695,0.061311054693864976,1.2556797692029973,2,2,6,2,1,12091,4070.93
-1,2026-07-24T20:40,12144,12184,40,рывок,True,4066.605,4089.435,7.315000000000055,-3.1209842788789826,-3.156923650263155,2.3547505126452193,5,4,6,1,0,12129,4056.385
-1,2026-07-27T06:50,12254,12270,16,рывок,True,4089.495,4094.95,13.974999999999454,-0.3903398926654841,-0.39794693544852094,0.17280858676207927,2,2,3,0,0,12232,4092.53
1,2026-07-27T08:25,12273,12277,4,пауза,False,4087.235,4086.37,6.324999999999818,-0.13675889328067373,-0.13257798065341433,0.4996047430829953,1,1,1,0,1,12268,4088.665
1,2026-07-27T08:55,12279,12303,24,рывок,True,4093.365,4088.885,6.324999999999818,-0.7083003952568684,-0.6834629937574843,2.0355731225297027,3,2,4,1,1,12268,4095.21
-1,2026-07-27T12:20,12320,12344,24,пауза,False,4093.9,4099.885,11.24499999999989,-0.5322365495776066,-0.5462068976864194,0.6473988439306599,2,2,6,1,1,12297,4098.485
-1,2026-07-27T16:00,12364,12401,37,пауза,False,4084.125,4084.76,7.3449999999998,-0.08645336963924243,-0.11932892127168167,2.5473110959837366,3,3,6,2,0,12342,4077.63
1,2026-07-27T19:25,12405,12413,8,рывок,True,4085.235,4075.25,6.670000000000073,-1.4970014992503775,-1.4889394981719783,1.3298350824587397,1,1,1,1,1,12395,4077.63
-1,2026-07-27T20:40,12420,12425,5,пауза,False,4074.7,4078.855,6.210000000000036,-0.669082125603893,-0.6744142125911161,0.2882447665056285,2,2,2,0,0,12407,4076.995
1,2026-07-27T21:30,12430,12465,35,пауза,False,4074.925,4072.545,5.0099999999997635,-0.475049900199645,-0.429676322328016,2.906187624750625,2,2,6,1,1,12419,4075.325
-1,2026-07-28T02:25,12477,12562,85,пауза,False,4073.32,4049.485,3.980000000000018,5.988693467336665,5.831874372363727,9.679648241206008,5,4,14,2,1,12461,4045.695
1,2026-07-28T11:20,12584,12586,2,рывок,True,4051.005,4045.875,4.845000000000255,-1.0588235294117316,-1.0560564470977167,0.0454076367388624,5,5,2,1,1,12551,4047.58
-1,2026-07-28T12:40,12600,12672,72,рывок,False,4033.475,4041.415,0.9800000000000182,-8.102040816326436,-8.6219781360827,22.153061224489424,3,1,7,5,1,12596,4032.555
-1,2026-07-28T22:10,12714,12722,8,пауза,False,4024.195,4027.475,8.864999999999782,-0.369994359842056,-0.376060185808545,0.25493513818390007,2,2,3,0,1,12701,4025.935
1,2026-07-28T23:40,12732,12740,8,рывок,False,4029.97,4018.025,5.470000000000255,-2.18372943327224,-2.1738988030724373,0.10694698354661959,3,3,1,0,0,12717,4022.6
-1,2026-07-29T02:25,12753,12786,33,пауза,False,4018.72,4028.325,9.264999999999873,-1.0366972477064382,-1.0597488822488816,0.8969239071775563,3,3,8,0,0,12733,4023.24
1,2026-07-29T10:00,12844,12862,18,пауза,False,4042.2,4036.11,5.139999999999873,-1.1848249027237046,-1.1616849884969693,1.1050583657588389,3,3,2,0,0,12811,4039.705
-1,2026-07-29T12:05,12869,12953,84,пауза,False,4037.795,4014.89,4.554999999999836,5.0285400658619155,4.893491005999812,9.163556531284684,5,4,14,5,1,12848,4010.215
-1,2026-07-30T07:15,13087,13120,33,пауза,False,4052.235,4044.67,9.575000000000273,0.7900783289817064,0.7677730136777138,2.4590078328981098,5,5,6,0,0,13049,4039.545
1,2026-07-30T10:40,13128,13183,55,рывок,True,4045.88,4075.13,10.144999999999982,2.8831936914736374,2.920094545152434,3.6816165598817125,4,4,10,2,1,13113,4077.7
1,2026-07-30T17:35,13211,13284,73,пауза,False,4105.985,4102.87,33.29999999999973,-0.09354354354353775,-0.07798713592279226,0.39939939939940816,3,2,14,1,0,13192,4109.33
-1,2026-07-31T02:20,13304,13372,68,пауза,False,4106.205,4082.55,12.775000000000546,1.8516634050879637,1.81441165604143,2.6661448140899013,5,2,11,0,0,13276,4079.65
1,2026-07-31T08:20,13376,13402,26,пауза,False,4082.565,4069.705,8.525000000000091,-1.5085043988269784,-1.4886774772874087,0.5982404692081941,3,3,3,1,1,13362,4074.79
-1,2026-07-31T11:00,13408,13448,40,пауза,False,4063.28,4060.93,6.255000000000109,0.3756994404476935,0.3336696240327909,2.072741806554743,5,4,8,1,1,13387,4057.115
-1,2026-07-31T15:30,13462,13521,59,пауза,False,4048.285,4050.525,8.804999999999836,-0.25440090857470504,-0.3005294670889349,3.1016467915957358,5,5,8,2,0,13448,4047.035
1,2026-07-31T20:45,13525,13563,38,рывок,True,4052.49,4045.165,8.694999999999709,-0.8424381828637221,-0.8138512905608616,0.3651523864290153,2,2,9,1,1,13512,4048.085
1,2026-08-03T01:40,13572,13595,23,пауза,False,4066.86,4060.06,14.819999999999709,-0.4588394062078485,-0.44865876601164334,0.831646423751691,2,2,4,2,2,13563,4068.04
-1,2026-08-03T04:50,13610,13615,5,пауза,False,4051.635,4060.64,9.900000000000091,-0.9095959595959163,-0.9129406323424472,0.1469696969697342,2,2,3,0,0,13588,4057.245
1,2026-08-03T05:30,13618,13675,57,пауза,False,4055.82,4054.675,8.929999999999836,-0.12821948488241913,-0.08449422286004313,1.8325867861142309,3,2,8,3,1,13608,4060.51
-1,2026-08-03T12:45,13705,13729,24,пауза,False,4055.975,4061.15,15.525000000000091,-0.3333333333333431,-0.34345227468494366,0.6702093397745368,3,2,7,0,0,13698,4052.925
-1,2026-08-03T16:15,13747,13788,41,пауза,False,4036.515,4038.725,11.514999999999873,-0.1919235779418203,-0.21539027086131035,1.500217108119868,4,4,10,0,0,13732,4036.165
-1,2026-08-03T20:15,13795,13812,17,пауза,False,4036.47,4041.55,5.970000000000255,-0.8509212730318535,-0.8697742444809042,1.1381909547737568,3,3,3,1,1,13788,4037.8
1,2026-08-03T23:20,13832,13908,76,рывок,False,4054.455,4052.94,5.4900000000002365,-0.2759562841529704,-0.17692027392292767,2.7340619307831644,3,3,13,1,0,13804,4056.54
1,2026-08-04T08:25,13929,13969,40,пауза,False,4063.36,4056.4,9.225000000000364,-0.7544715447154213,-0.7259732789511709,1.0417344173440968,4,4,8,1,0,13912,4061.505
-1,2026-08-04T14:00,13996,14003,7,пауза,False,4055.195,4063.805,15.220000000000255,-0.5657030223389966,-0.5687742627465386,0.18101182654402517,2,2,2,0,0,13960,4060.84
1,2026-08-04T15:15,14011,14079,68,рывок,True,4065.87,4086.21,8.400000000000091,2.4214285714285624,2.478082273103501,4.833928571428576,5,5,11,2,0,13997,4091.765
-1,2026-08-04T21:15,14083,14122,39,пауза,False,4086.785,4080.955,11.5,0.5069565217391241,0.48472329444335466,1.0517391304347652,4,2,9,2,1,14077,4078.645
1,2026-08-05T01:55,14127,14128,1,пауза,False,4075.805,4070.145,10.114999999999782,-0.5595650024715746,-0.5589058494644029,0.5373208106772183,1,1,1,0,1,14119,4075.755
1,2026-08-05T04:45,14161,14251,90,пауза,False,4094.26,4160.21,8.305000000000291,7.94099939795274,8.021704652271898,10.27031908488827,5,4,13,1,0,14133,4162.225
-1,2026-08-05T12:20,14252,14271,19,рывок,False,4157.42,4161.42,5.059999999999491,-0.7905138339921745,-0.8152429322283863,1.4110671936760961,5,5,6,0,0,14236,4158.645
1,2026-08-05T15:40,14292,14389,97,рывок,True,4194.64,4244.265,4.770000000000437,10.403563941298838,10.557648098411903,15.398322851151592,2,2,10,3,1,14267,4246.405
1,2026-08-06T03:25,14421,14456,35,пауза,False,4274.185,4264.16,17.409999999999854,-0.5758184951177846,-0.5627615379014231,1.7303273980471139,5,4,6,0,0,14391,4274.93
-1,2026-08-06T06:40,14460,14514,54,пауза,False,4262.9,4269.025,20.029999999999745,-0.3057913130304582,-0.324082839530899,0.7818272591113357,5,4,9,3,1,14453,4258.335
1,2026-08-06T12:20,14528,14552,24,рывок,True,4283.715,4261.55,12.86999999999989,-1.722222222222234,-1.710015806955443,0.09090909090909734,2,2,3,1,1,14510,4264.545
-1,2026-08-06T14:45,14557,14567,10,рывок,True,4256.615,4270.49,8.859999999999673,-1.5660270880361753,-1.5736956130109248,0.3724604966140298,5,5,4,0,0,14548,4265.755
-1,2026-08-06T15:45,14569,14593,24,рывок,True,4255.56,4265.29,12.44000000000051,-0.7821543408359457,-0.7947826820323761,2.0176848874597537,5,5,4,1,1,14548,4265.755
-1,2026-08-06T19:15,14611,14630,19,рывок,True,4227.135,4247.135,12.590000000000146,-1.5885623510722613,-1.5985011308240658,0.2883240667196241,2,2,3,1,1,14593,4244.615
1,2026-08-06T21:55,14643,14649,6,пауза,False,4243.535,4237.465,8.984999999999673,-0.6755703951029416,-0.6711286512857548,0.8736783528103116,2,2,2,0,0,14624,4240.755
1,2026-08-06T22:50,14654,14701,47,рывок,True,4247.115,4231.47,10.63000000000011,-1.4717779868296677,-1.4423689884338269,0.5766698024459121,3,3,6,1,0,14624,4238.885
-1,2026-08-07T04:35,14711,14714,3,пауза,False,4246.58,4254.55,20.44499999999971,-0.3898263634140557,-0.3908061614685997,0.2350207874786187,2,2,2,0,1,14691,4250.32
1,2026-08-07T05:20,14720,14883,163,рывок,True,4260.61,4341.13,10.984999999999673,7.329995448338902,7.454619262397895,10.12562585343685,5,2,28,3,0,14710,4347.235
-1,2026-08-07T19:40,14892,14921,29,рывок,False,4338.735,4344.77,11.010000000000218,-0.5481380563125018,-0.5651758659866174,0.987284287011778,5,5,8,0,0,14876,4339.08
1,2026-08-07T22:35,14927,14967,40,пауза,False,4346.075,4333.115,17.1899999999996,-0.7539267015707003,-0.7386331296291514,0.20127981384526566,2,2,5,3,1,14919,4340.175
-1,2026-08-10T03:55,14979,15020,41,рывок,False,4332.21,4336.975,14.895000000000437,-0.3199060087277736,-0.33804759778235005,1.2608257804631886,4,3,5,0,0,14961,4330.025
1,2026-08-10T07:45,15025,15072,47,рывок,True,4333.92,4346.315,6.8149999999996,1.8187820983125833,1.864654094343076,4.129126925899043,5,5,7,1,0,15016,4351.645
-1,2026-08-10T12:10,15078,15141,63,пауза,False,4349.835,4345.62,12.855000000000473,0.32788798133022096,0.2939913998316128,2.579541034616774,5,4,11,3,1,15070,4337.635
1,2026-08-10T18:05,15149,15257,108,пауза,False,4345.18,4408.735,9.385000000000218,6.77197655833755,6.861117277310993,7.901438465636443,5,4,14,4,2,15135,4407.615
1,2026-08-11T04:10,15258,15300,42,рывок,True,4414.77,4410.22,11.720000000000255,-0.38822525597270335,-0.364568291586763,1.7470136518770485,5,5,7,1,1,15219,4414.225
1,2026-08-11T11:40,15348,15412,64,рывок,False,4374.91,4384.985,7.614999999999782,1.3230466185161007,1.381277395776999,3.858174655285745,5,4,11,3,0,15339,4389.63
-1,2026-08-11T18:15,15427,15499,72,пауза,False,4386.365,4374.905,17.539999999999964,0.6533637400228084,0.6243136503214887,1.4863169897377289,4,4,14,1,0,15409,4372.69
-1,2026-08-12T02:35,15515,15523,8,пауза,False,4367.795,4380.085,12.115000000000691,-1.0144449030127332,-1.0188834954347654,0.10359059017746905,2,2,2,0,0,15505,4374.77
1,2026-08-12T03:50,15530,15586,56,пауза,False,4378.04,4392.625,17.26000000000022,0.8450173812282649,0.8671713012254592,2.2137891077635894,5,5,9,1,0,15520,4397.655
1,2026-08-12T12:10,15630,15654,24,рывок,False,4413.045,4408.1,8.099999999999454,-0.610493827160499,-0.5910991895699299,1.4092592592593498,5,5,5,2,1,15590,4412.06
-1,2026-08-12T15:20,15668,15669,1,рывок,False,4406.905,4427.49,9.230000000000473,-2.230227518959803,-2.230949873528334,0.18689057421444918,2,2,0,0,1,15645,4416.805
1,2026-08-12T16:55,15687,15720,33,пауза,False,4427.53,4411.08,32.664999999999964,-0.5035971223021533,-0.4970588276737823,0.37410071942446865,2,2,6,2,2,15670,4416.545
-1,2026-08-12T19:45,15721,15745,24,рывок,False,4402.54,4417.45,15.424999999999272,-0.9666126418152712,-0.9767971840832522,0.38670988654783967,5,5,3,0,0,15702,4411.575
1,2026-08-12T23:00,15760,15771,11,пауза,False,4411.24,4408.525,10.140000000000327,-0.2677514792899465,-0.2603824813432724,0.3086785009861941,2,2,3,0,1,15757,4408.335
-1,2026-08-13T01:00,15772,15795,23,рывок,False,4405.53,4414.515,2.1700000000000728,-4.140552995391834,-4.210081607238725,3.2718894009212978,3,3,4,1,1,15760,4408.895
1,2026-08-13T03:00,15796,15817,21,рывок,False,4416.235,4412.79,3.255000000000109,-1.0583717357909657,-1.0159380184334774,10.32104454685073,4,4,3,1,1,15777,4422.835
-1,2026-08-13T05:25,15825,15858,33,рывок,True,4406.68,4404.61,12.604999999999563,0.1642205474018794,0.14727700166322466,1.1951606505355836,2,2,6,1,1,15809,4399.59
-1,2026-08-13T10:15,15883,15915,32,пауза,False,4374.055,4384.635,12.805000000000291,-0.8262397500975937,-0.8423964691707818,0.7719640765326039,4,3,5,1,1,15861,4379.355
-1,2026-08-13T18:00,15976,16049,73,пауза,False,4378.02,4356.99,29.794999999999163,0.7058231246853917,0.6884367050253536,1.153549253230467,4,3,12,4,2,15952,4352.28
1,2026-08-14T02:05,16061,16077,16,рывок,True,4359.47,4339.515,4.149999999999636,-4.808433734940163,-4.782817247496079,1.2,3,3,2,0,0,16042,4349.315
-1,2026-08-14T05:00,16096,16114,18,пауза,False,4317.14,4327.375,5.989999999999782,-1.7086811352253832,-1.7285374222246186,0.9799666110183815,4,4,4,1,1,16069,4322.635
1,2026-08-14T07:15,16123,16133,10,пауза,False,4326.815,4320.07,5.610000000000582,-1.2023172905524404,-1.190206215458631,0.251336898395832,2,2,3,0,0,16107,4323.48
-1,2026-08-14T08:45,16141,16143,2,пауза,False,4324.25,4333.67,16.095000000000255,-0.5852749301025115,-0.5861078915073827,0.41348244796518424,1,1,1,0,0,16132,4327.135
1,2026-08-14T09:55,16155,16285,130,пауза,False,4335.785,4376.995,8.769999999999527,4.698973774230589,4.817660640456195,6.986887115165775,5,5,18,0,0,16138,4382.99
-1,2026-08-14T21:25,16293,16331,38,рывок,False,4379.42,4378.91,5.329999999999927,0.09568480300191844,0.049050088447815825,1.5787992495309715,4,4,6,2,2,16264,4377.005
1,2026-08-17T01:45,16333,16341,8,рывок,True,4380.69,4374.87,4.694999999999709,-1.2396166134185451,-1.2281632487342158,1.3141640042599478,1,1,1,1,2,16325,4377.005
1,2026-08-17T05:05,16373,16410,37,пауза,False,4395.68,4387.7,24.49499999999989,-0.3257807715860587,-0.3159228035623698,0.16146152275974462,3,3,8,1,1,16343,4392.055
1,2026-08-17T09:30,16426,16463,37,пауза,False,4395.65,4394.445,8.660000000000764,-0.1391454965357761,-0.11126201769741138,1.8094688221707496,5,5,6,2,1,16411,4397.575
-1,2026-08-17T12:50,16466,16473,7,рывок,False,4393.535,4405.145,7.9350000000004,-1.4631379962192812,-1.4690288946443333,0.07057340894763232,1,1,0,0,1,16458,4400.625
-1,2026-08-17T13:35,16475,16484,9,рывок,True,4395.945,4403.635,8.074999999999818,-0.9523219814242331,-0.9598765817908377,0.07306501547989583,1,1,2,1,2,16458,4400.625
-1,2026-08-17T16:00,16504,16514,10,пауза,False,4384.89,4401.65,27.625,-0.6066968325791605,-0.6091563124443651,0.10678733031676842,2,2,2,0,1,16486,4389.645
1,2026-08-17T17:10,16518,16556,38,пауза,False,4412.36,4416.795,31.63000000000011,0.14021498577301247,0.14807344383729837,0.522605121719905,2,2,7,1,1,16513,4422.675
-1,2026-08-17T21:00,16564,16579,15,рывок,True,4411.32,4415.175,3.5549999999993815,-1.08438818565433,-1.1126113642701023,3.689170182841649,4,4,3,1,1,16552,4407.67
1,2026-08-17T23:15,16591,16605,14,пауза,False,4417.955,4412.5,21.06500000000051,-0.2589603607880273,-0.254486718872284,0.009019700925730107,2,2,4,0,0,16577,4414.835
-1,2026-08-18T02:00,16612,16617,5,пауза,False,4413.445,4420.38,4.6899999999996,-1.4786780383797424,-1.4857382217892645,0.7579957356076087,3,3,2,0,0,16603,4416.355
